predictor,uniprot_acc,gene_symbol,set,n_variants,pathogenic_fraction,auroc,separation,frac_ambiguous
gmvp,P51687,SUOX,mito,23,0.6086956521739131,0.8968253968253969,1.9038193269243389,0.043478260869565216
gmvp,P51790,CLCN3,control,17,0.8823529411764706,0.9333333333333333,3.0485533005053456,0.0
gmvp,P51801,CLCNKB,control,48,0.4791666666666667,0.9652173913043478,2.4841885816845064,0.16666666666666666
gmvp,P51812,RPS6KA3,control,52,0.7884615384615384,0.9889135254988913,3.9197316769151156,0.019230769230769232
gmvp,P52429,DGKE,control,14,0.7857142857142857,0.9696969696969697,3.430198107981466,0.07142857142857142
gmvp,P52848,NDST1,control,10,0.4,0.875,1.9690417030178522,0.1
gmvp,P52952,NKX2-5,control,39,0.717948717948718,0.9415584415584416,2.6025244795435136,0.20512820512820512
gmvp,P53597,SUCLG1,mito,12,0.75,1.0,8.76561809914403,0.16666666666666666
gmvp,P53674,CRYBB1,control,13,0.5384615384615384,0.7619047619047619,1.3620555925846611,0.07692307692307693
gmvp,P53701,HCCS,mito,19,0.21052631578947367,0.8833333333333333,1.3604675766383691,0.10526315789473684
gmvp,P54098,POLG,mito,135,0.8666666666666667,0.9653371320037987,3.155624690963017,0.14074074074074075
gmvp,P54819,AK2,mito,15,0.5333333333333333,0.9642857142857143,2.701433649254782,0.2
gmvp,P54840,GYS2,control,26,0.3076923076923077,0.9305555555555555,2.8992310171655995,0.038461538461538464
gmvp,P54868,HMGCS2,mito,21,0.9523809523809523,1.0,3.397679084483918,0.23809523809523808
gmvp,P54886,ALDH18A1,mito,33,0.7575757575757576,0.925,2.143778617830843,0.18181818181818182
gmvp,P55084,HADHB,mito,26,0.9230769230769231,0.9791666666666667,5.109645875264268,0.07692307692307693
gmvp,P55201,BRPF1,control,27,0.25925925925925924,0.95,2.4425330528742912,0.1111111111111111
gmvp,P55809,OXCT1,mito,12,0.6666666666666666,0.90625,1.1283925648790292,0.0
gmvp,P56696,KCNQ4,control,43,0.7209302325581395,0.9946236559139785,5.212346545392289,0.0
gmvp,P58012,FOXL2,control,39,0.9230769230769231,0.9537037037037036,3.469883460058354,0.05128205128205128
gmvp,P60484,PTEN,control,253,0.9723320158102767,0.9953542392566782,4.307173760465259,0.003952569169960474
gmvp,P61626,LYZ,control,13,0.23076923076923078,1.0,4.170121593320834,0.15384615384615385
gmvp,P61981,YWHAG,control,16,0.8125,1.0,4.399766529838297,0.0625
gmvp,P62070,RRAS2,control,10,0.8,1.0,4.112134311637441,0.0
gmvp,P62879,GNB2,control,15,0.8,1.0,4.045770632482742,0.2
gmvp,P63267,ACTG2,control,39,0.9743589743589743,0.6578947368421053,0.38451327774058647,0.02564102564102564
gmvp,P67775,PPP2CA,control,23,0.7391304347826086,0.7352941176470589,0.48476563181349885,0.0
gmvp,P78562,PHEX,control,171,0.8245614035087719,0.968321513002364,2.9740121160832294,0.04678362573099415
gmvp,P80365,HSD11B2,control,17,0.5882352941176471,1.0,3.1637593990913686,0.29411764705882354
gmvp,P80404,ABAT,mito,13,0.7692307692307693,0.9333333333333333,1.9487623515466306,0.15384615384615385
gmvp,Q00577,PURA,control,86,0.686046511627907,0.911487758945386,1.6994262413637595,0.046511627906976744
gmvp,Q01453,PMP22,mito,36,0.9166666666666666,1.0,10.063680102743975,0.027777777777777776
gmvp,Q01718,MC2R,control,25,0.76,0.9385964912280702,2.3527127083206447,0.24
gmvp,Q01959,SLC6A3,control,12,0.4166666666666667,1.0,6.498420395348221,0.16666666666666666
gmvp,Q02094,RHAG,control,12,0.75,1.0,6.12044656419439,0.25
gmvp,Q02127,DHODH,mito,15,0.4666666666666667,0.8571428571428571,1.4797293558758169,0.13333333333333333
gmvp,Q02252,ALDH6A1,mito,10,0.6,1.0,3.610184766799051,0.2
gmvp,Q02318,CYP27A1,mito,39,0.7692307692307693,0.9777777777777777,3.1365431788656415,0.0
gmvp,Q02750,MAP2K1,control,49,0.9183673469387755,0.6388888888888888,0.75367492823706,0.22448979591836735
gmvp,Q04844,CHRNE,control,50,0.86,0.9069767441860465,2.1351622761419624,0.24
gmvp,Q06945,SOX4,control,19,0.6842105263157895,1.0,3.1190006961544094,0.0
gmvp,Q07021,C1QBP,mito,11,0.36363636363636365,1.0,4.2475744676985565,0.09090909090909091
gmvp,Q07837,SLC3A1,control,45,0.9333333333333333,0.9206349206349206,1.830268884783813,0.022222222222222223
gmvp,Q07973,CYP24A1,mito,23,0.5217391304347826,0.8863636363636364,1.635155865259267,0.043478260869565216
gmvp,Q08209,PPP3CA,control,26,0.8076923076923077,0.9714285714285714,3.406157796553654,0.11538461538461539
gmvp,Q08J23,NSUN2,mito,15,0.3333333333333333,0.9400000000000001,2.4478538124570854,0.13333333333333333
gmvp,Q10713,PMPCA,mito,12,0.5833333333333334,0.9428571428571428,2.4374393802661567,0.16666666666666666
gmvp,Q12887,COX10,mito,14,0.5,0.979591836734694,2.9425289778623736,0.0
gmvp,Q12946,FOXF1,control,36,0.6944444444444444,0.9927272727272727,5.61204129999695,0.027777777777777776
gmvp,Q12980,NPRL3,control,12,0.08333333333333333,1.0,4.31664744480981,0.08333333333333333
gmvp,Q13153,PAK1,control,29,0.8620689655172413,1.0,5.3573864500496,0.10344827586206896
gmvp,Q13207,TBX2,control,13,0.3076923076923077,0.6944444444444444,0.9783033603352801,0.23076923076923078
gmvp,Q13253,NOG,control,30,0.8333333333333334,0.9760000000000001,3.874298261312749,0.06666666666666667
gmvp,Q13286,CLN3,control,27,0.8518518518518519,0.8695652173913043,2.536257607611909,0.0
gmvp,Q13415,ORC1,mito,23,0.2608695652173913,0.9803921568627451,2.1567257935757196,0.08695652173913043
gmvp,Q13423,NNT,mito,23,0.391304347826087,0.9523809523809523,2.4142733232499443,0.08695652173913043
gmvp,Q13426,XRCC4,control,11,0.2727272727272727,0.5833333333333333,0.9065831430957352,0.09090909090909091
gmvp,Q13461,FOXE3,control,23,0.4782608695652174,0.9772727272727273,2.107121958754915,0.17391304347826086
gmvp,Q13472,TOP3A,mito,14,0.21428571428571427,0.6363636363636364,0.924423282031846,0.07142857142857142
gmvp,Q13501,SQSTM1,control,13,0.38461538461538464,0.8250000000000001,1.6514624315635624,0.07692307692307693
gmvp,Q13509,TUBB3,control,65,0.8461538461538461,0.7163636363636363,0.757028914435592,0.0
gmvp,Q13627,DYRK1A,control,16,0.0625,0.2666666666666667,-0.8031562708703748,0.0
gmvp,Q13825,AUH,mito,10,0.7,1.0,16.8596184417401,0.0
gmvp,Q13885,TUBB2A,control,44,0.7727272727272727,0.7558823529411764,0.963854738255456,0.022727272727272728
gmvp,Q14203,DCTN1,control,43,0.20930232558139536,0.9542483660130718,2.1980509501801264,0.023255813953488372
gmvp,Q14671,PUM1,control,13,0.23076923076923078,0.8333333333333333,1.6852571825694078,0.3076923076923077
gmvp,Q15031,LARS2,mito,31,0.7096774193548387,0.9494949494949496,2.574796396834425,0.12903225806451613
gmvp,Q15147,PLCB4,control,17,0.5294117647058824,1.0,4.0464959880257805,0.11764705882352941
gmvp,Q15437,SEC23B,control,23,0.6521739130434783,0.9,1.8623129685610171,0.30434782608695654
gmvp,Q15526,SURF1,mito,30,0.9333333333333333,0.8928571428571428,1.8100933634847538,0.06666666666666667
gmvp,Q15751,HERC1,control,39,0.05128205128205128,0.9864864864864865,3.0754688819455,0.05128205128205128
gmvp,Q16134,ETFDH,mito,103,0.9514563106796117,0.9897959183673469,4.1607776259765075,0.1262135922330097
gmvp,Q16281,CNGA3,control,137,0.8905109489051095,0.9967213114754099,4.395256257350351,0.12408759124087591
gmvp,Q16595,FXN,mito,11,0.5454545454545454,1.0,3.1268512755138147,0.0
gmvp,Q16795,NDUFA9,mito,17,0.35294117647058826,0.9393939393939393,2.9268620709256625,0.058823529411764705
gmvp,Q16854,DGUOK,mito,19,0.8947368421052632,0.8529411764705883,1.513788105911276,0.3157894736842105
gmvp,Q32P41,TRMT5,mito,11,0.09090909090909091,1.0,3.7549983231448496,0.18181818181818182
gmvp,Q330K2,NDUFAF6,mito,17,0.5882352941176471,0.9571428571428571,2.098184349359045,0.058823529411764705
gmvp,Q3MJ13,WDR72,control,19,0.21052631578947367,0.9000000000000001,1.2962738741114628,0.05263157894736842
gmvp,Q3SXY8,ARL13B,control,12,0.5,0.9444444444444445,2.6042659856907147,0.08333333333333333
gmvp,Q3T906,GNPTAB,control,52,0.7115384615384616,0.8810810810810812,1.7951043286846011,0.17307692307692307
gmvp,Q4G176,ACSF3,mito,23,0.34782608695652173,0.8083333333333333,1.4812190566346182,0.08695652173913043
gmvp,Q53R41,FASTKD1,mito,10,0.1,1.0,11.839744992542714,0.0
gmvp,Q5EBM0,CMPK2,mito,10,0.3,1.0,2.6100655417264145,0.1
gmvp,Q5FBB7,SGO1,control,10,0.1,0.8888888888888888,2.06418297452125,0.0
gmvp,Q5HYA8,TMEM67,control,76,0.9078947368421053,1.0,4.669511304252793,0.11842105263157894
gmvp,Q5JPH6,EARS2,mito,21,0.7142857142857143,1.0,3.44184646035402,0.3333333333333333
gmvp,Q5JRX3,PITRM1,mito,31,0.03225806451612903,1.0,4.847806577427129,0.06451612903225806
gmvp,Q5JSL3,DOCK11,control,15,0.6,0.7962962962962963,1.5583206068332318,0.13333333333333333
gmvp,Q5JTZ9,AARS2,mito,43,0.46511627906976744,0.9108695652173913,2.0009118771304357,0.046511627906976744
gmvp,Q5T160,RARS2,mito,35,0.7142857142857143,0.944,2.3159771259254174,0.17142857142857143
gmvp,Q5T280,SPOUT1,control,10,0.6,1.0,4.739999659544324,0.2
gmvp,Q5T440,IBA57,mito,17,0.5882352941176471,0.9428571428571428,2.477711232934419,0.17647058823529413
gmvp,Q5TEU4,NDUFAF5,mito,24,0.7916666666666666,0.9578947368421052,2.2609388679402525,0.20833333333333334
gmvp,Q5THJ4,VPS13D,mito,52,0.19230769230769232,1.0,5.73775257427312,0.038461538461538464
gmvp,Q68CP9,ARID2,control,81,0.024691358024691357,0.9936708860759494,3.9893454261979553,0.037037037037037035
gmvp,Q68CZ1,RPGRIP1L,control,25,0.4,0.8666666666666667,1.7061534075116618,0.08
gmvp,Q6NUK1,SLC25A24,mito,12,0.25,0.8888888888888888,1.9688717076870779,0.3333333333333333
gmvp,Q6NVY1,HIBCH,mito,24,0.625,0.7555555555555555,0.8989764037201408,0.08333333333333333
gmvp,Q6P1J9,CDC73,control,10,0.7,1.0,3.2742464415652806,0.3
gmvp,Q6P4I2,WDR73,control,11,0.45454545454545453,0.9666666666666667,1.6970163145963422,0.09090909090909091
gmvp,Q6PD62,CTR9,control,29,0.5172413793103449,0.861904761904762,1.1787606725761095,0.2413793103448276
gmvp,Q6PI48,DARS2,mito,26,0.6923076923076923,0.9305555555555556,1.952726091162438,0.19230769230769232
gmvp,Q6Y288,B3GLCT,control,11,0.36363636363636365,1.0,4.986257427418874,0.09090909090909091
gmvp,Q6ZMI0,PPP1R21,control,10,0.2,0.875,1.466840475350916,0.0
gmvp,Q6ZMP0,THSD4,control,19,0.05263157894736842,1.0,13.424482569460439,0.05263157894736842
gmvp,Q6ZVN8,HJV,control,18,0.7777777777777778,0.9285714285714286,1.8252778970949577,0.05555555555555555
gmvp,Q70HW3,SLC25A26,mito,12,0.3333333333333333,1.0,4.334166064865072,0.08333333333333333
gmvp,Q7L2E3,DHX30,mito,43,0.2558139534883721,0.9375,2.3095246366591704,0.11627906976744186
gmvp,Q7L3T8,PARS2,mito,11,0.18181818181818182,1.0,2.2260673847829757,0.0
gmvp,Q7L5A8,FA2H,control,31,0.7419354838709677,0.9402173913043479,2.278524998394673,0.12903225806451613
gmvp,Q7L8L6,FASTKD5,mito,12,0.25,1.0,4.092704457782727,0.08333333333333333
gmvp,Q7LBC6,KDM3B,control,58,0.25862068965517243,0.910077519379845,2.71098034060883,0.034482758620689655
gmvp,Q7LGC8,CHST3,control,34,0.7058823529411765,0.9875,3.950078124693919,0.14705882352941177
gmvp,Q86WG5,SBF2,control,10,0.2,1.0,5.899961266140139,0.1
gmvp,Q86XE5,HOGA1,mito,58,0.9137931034482759,0.9622641509433962,2.7931070172895707,0.15517241379310345
gmvp,Q86YT5,SLC13A5,control,13,0.8461538461538461,1.0,5.593270105381164,0.0
gmvp,Q8IUX1,TMEM126B,mito,11,0.18181818181818182,1.0,3.255529877508685,0.0
gmvp,Q8IV16,GPIHBP1,control,29,0.3793103448275862,0.9595959595959596,2.9977897876365804,0.06896551724137931
gmvp,Q8IVH4,MMAA,mito,22,0.9545454545454546,0.9047619047619048,2.9900261001435173,0.0
gmvp,Q8IWZ6,BBS7,control,12,0.9166666666666666,0.9090909090909091,2.8739527146001382,0.25
gmvp,Q8N130,SLC34A3,control,35,0.42857142857142855,0.8833333333333334,1.7873775417685902,0.11428571428571428
gmvp,Q8N135,LGI4,control,15,0.4666666666666667,0.8571428571428572,2.2304666300356617,0.0
gmvp,Q8N159,NAGS,mito,15,0.6666666666666666,0.9600000000000001,3.215701808683334,0.2
gmvp,Q8N3C0,ASCC3,control,17,0.29411764705882354,1.0,7.249417382786409,0.058823529411764705
gmvp,Q8N3I7,BBS5,control,12,0.9166666666666666,0.9090909090909091,1.8931661623366824,0.16666666666666666
gmvp,Q8N3U4,STAG2,control,24,0.4166666666666667,0.8642857142857143,1.7768392305405092,0.125
gmvp,Q8N442,GUF1,mito,14,0.07142857142857142,0.7692307692307692,1.0785488810205421,0.21428571428571427
gmvp,Q8N465,D2HGDH,mito,24,0.5,0.9791666666666666,3.4779547608846335,0.0
gmvp,Q8N490,PNKD,mito,18,0.16666666666666666,0.5333333333333333,-0.053582670647182924,0.05555555555555555
gmvp,Q8N5F7,NKAP,control,10,0.3,1.0,19.079207162874454,0.0
gmvp,Q8NFJ9,BBS1,control,22,0.8636363636363636,0.7894736842105263,1.3264242093807965,0.13636363636363635
gmvp,Q8NI60,COQ8A,mito,42,0.7380952380952381,0.9706744868035191,3.237402736623784,0.14285714285714285
gmvp,Q8TAP6,CEP76,control,12,0.6666666666666666,0.90625,1.7758740297355016,0.08333333333333333
gmvp,Q8TCG5,CPT1C,mito,17,0.17647058823529413,0.9523809523809524,2.55031183880574,0.17647058823529413
gmvp,Q8TCS8,PNPT1,mito,23,0.6086956521739131,0.9761904761904762,3.597654723589636,0.13043478260869565
gmvp,Q8TD30,GPT2,mito,10,0.4,1.0,5.4066292936458735,0.1
gmvp,Q8TF50,ZNF526,control,12,0.16666666666666666,0.7,0.9089271721495482,0.16666666666666666
gmvp,Q8WWV3,RTN4IP1,mito,14,0.5,0.7346938775510203,0.8541523380171123,0.14285714285714285
gmvp,Q8WWZ3,EDARADD,control,13,0.8461538461538461,1.0,2.4853988557938167,0.38461538461538464
gmvp,Q8WXG6,MADD,mito,13,0.3076923076923077,0.7777777777777778,1.965216252617545,0.07692307692307693
gmvp,Q8WYB5,KAT6B,control,178,0.05056179775280899,0.6166995397764629,0.6151365742493379,0.06179775280898876
gmvp,Q8WYQ3,CHCHD10,mito,10,0.4,0.75,0.8441336988103673,0.3
gmvp,Q8WZ55,BSND,control,13,0.6923076923076923,1.0,4.129187074709209,0.07692307692307693
gmvp,Q92558,WASF1,control,14,0.21428571428571427,0.6969696969696969,1.0034880722811055,0.07142857142857142
gmvp,Q92838,EDA,control,150,0.8533333333333334,0.9367897727272727,2.0866970912601506,0.05333333333333334
gmvp,Q92947,GCDH,mito,184,0.9728260869565217,0.794413407821229,1.366026626798216,0.07608695652173914
gmvp,Q969G2,LHX4,control,12,0.3333333333333333,0.875,1.8271700544350276,0.08333333333333333
gmvp,Q969G3,SMARCE1,control,26,0.5769230769230769,1.0,12.413939869122908,0.0
gmvp,Q969H0,FBXW7,control,19,0.6842105263157895,0.9871794871794872,3.5872646418818546,0.2631578947368421
gmvp,Q969S9,GFM2,mito,25,0.08,0.9130434782608696,3.241805022839219,0.0
gmvp,Q969Y2,GTPBP3,mito,11,0.8181818181818182,1.0,2.6175840636781063,0.18181818181818182
gmvp,Q969Z4,RELT,control,14,0.2857142857142857,1.0,4.173738051936654,0.14285714285714285
gmvp,Q96AG3,SLC25A46,mito,16,0.625,1.0,3.729167325922756,0.125
gmvp,Q96AY3,FKBP10,mito,12,0.75,0.7777777777777778,1.1424729760400039,0.0
gmvp,Q96C36,PYCR2,mito,14,0.7857142857142857,0.7575757575757577,1.453330826546629,0.0
gmvp,Q96CU9,FOXRED1,mito,11,0.6363636363636364,0.8928571428571428,1.778683411942496,0.0
gmvp,Q96D53,COQ8B,mito,21,0.5714285714285714,1.0,3.7155516214687427,0.19047619047619047
gmvp,Q96DP5,MTFMT,mito,19,0.3157894736842105,0.7307692307692307,0.932831177404576,0.15789473684210525
gmvp,Q96DW6,SLC25A38,mito,19,0.8421052631578947,1.0,5.293389548131795,0.10526315789473684
gmvp,Q96EG1,ARSG,control,19,0.3157894736842105,1.0,4.2391620635742475,0.15789473684210525
gmvp,Q96EY8,MMAB,mito,31,0.8387096774193549,0.9538461538461538,3.0488308949247527,0.06451612903225806
gmvp,Q96GM8,TOE1,control,21,0.5238095238095238,0.9090909090909091,1.9275876670918042,0.09523809523809523
gmvp,Q96HY7,DHTKD1,mito,17,0.11764705882352941,0.8666666666666667,1.9824737617084054,0.23529411764705882
gmvp,Q96I59,NARS2,mito,17,0.5294117647058824,0.8888888888888888,1.6822455915726666,0.11764705882352941
gmvp,Q96IR7,HPDL,mito,29,0.7931034482758621,0.9927536231884058,3.567746572418758,0.13793103448275862
gmvp,Q96IV0,NGLY1,control,20,0.5,1.0,11.44071268526717,0.0
gmvp,Q96JX3,SERAC1,mito,20,0.35,0.989010989010989,4.309222263872313,0.05
gmvp,Q96MS0,ROBO3,control,39,0.4358974358974359,0.9946524064171124,2.8512499377821503,0.10256410256410256
gmvp,Q96PY6,NEK1,control,12,0.3333333333333333,0.9375,1.932532222064293,0.08333333333333333
gmvp,Q96Q11,TRNT1,mito,12,0.5833333333333334,0.8857142857142857,2.2315641988141985,0.0
gmvp,Q96QS3,ARX,control,53,0.49056603773584906,0.9743589743589745,3.412614172170176,0.018867924528301886
gmvp,Q96RD7,PANX1,control,12,0.16666666666666666,0.9500000000000001,2.204870071342391,0.0
gmvp,Q96RK4,BBS4,control,17,0.5294117647058824,0.8194444444444444,1.4404201667402072,0.058823529411764705
gmvp,Q96RP9,GFM1,mito,13,0.38461538461538464,0.85,1.3833809751661885,0.3076923076923077
gmvp,Q96RQ3,MCCC1,mito,41,0.6341463414634146,0.9384615384615385,2.461240440610493,0.04878048780487805
gmvp,Q96RR1,TWNK,mito,52,0.9423076923076923,1.0,5.261915193703448,0.09615384615384616
gmvp,Q96S06,LMF1,control,36,0.05555555555555555,0.9705882352941176,3.0553043038515857,0.05555555555555555
gmvp,Q99497,PARK7,mito,11,0.7272727272727273,0.6666666666666667,0.7092216371657485,0.0
gmvp,Q99519,NEU1,control,44,0.6590909090909091,0.9149425287356322,1.8819568937270081,0.29545454545454547
gmvp,Q99643,SDHC,mito,20,0.9,0.8888888888888888,2.0608012716287525,0.2
gmvp,Q99707,MTR,control,25,0.32,0.9852941176470588,3.728254447113117,0.16
gmvp,Q99714,HSD17B10,mito,21,0.7619047619047619,1.0,1.743965619039369,0.047619047619047616
gmvp,Q99758,ABCA3,control,62,0.6290322580645161,0.9587513935340022,3.0893028236266407,0.11290322580645161
gmvp,Q99797,MIPEP,mito,20,0.15,0.9607843137254902,3.0686420467412234,0.15
gmvp,Q99798,ACO2,mito,18,0.8888888888888888,0.78125,1.0382715632301835,0.05555555555555555
gmvp,Q99807,COQ7,mito,14,0.5,0.8163265306122449,1.615054377682753,0.14285714285714285
gmvp,Q9BQ52,ELAC2,mito,21,0.42857142857142855,0.9537037037037037,2.566022008530262,0.09523809523809523
gmvp,Q9BQT8,SLC25A21,mito,12,0.08333333333333333,0.6363636363636364,1.1954350702804508,0.3333333333333333
gmvp,Q9BSI4,TINF2,control,20,0.65,0.989010989010989,2.153654721209518,0.05
gmvp,Q9BUB7,TMEM70,mito,12,0.25,1.0,2.784924232615549,0.08333333333333333
gmvp,Q9BUM1,G6PC3,control,19,0.6842105263157895,1.0,8.96887363192425,0.05263157894736842
gmvp,Q9BV79,MECR,mito,11,0.45454545454545453,1.0,4.642241479625373,0.0
gmvp,Q9BVA0,KATNB1,control,26,0.15384615384615385,0.9545454545454545,2.120484966901375,0.038461538461538464
gmvp,Q9BW92,TARS2,mito,20,0.6,0.96875,2.252022555674987,0.25
gmvp,Q9BX63,BRIP1,mito,62,0.14516129032258066,0.9643605870020965,2.2507560086550344,0.03225806451612903
gmvp,Q9BXJ7,AMN,mito,10,0.4,0.9166666666666667,2.290863986577423,0.0
gmvp,Q9BXM0,PRX,mito,26,0.038461538461538464,0.31999999999999995,-0.7146446213102641,0.038461538461538464
gmvp,Q9BXM7,PINK1,mito,20,0.45,1.0,4.08239916869914,0.2
gmvp,Q9BY79,MFRP,control,10,0.5,1.0,3.458589394146627,0.3
gmvp,Q9BYV9,BACH2,control,18,0.05555555555555555,1.0,23.427835156617867,0.0
gmvp,Q9GZS0,DNAI2,control,20,0.2,0.84375,1.9982613565337322,0.1
gmvp,Q9H0R6,QRSL1,mito,11,0.18181818181818182,1.0,2.891422299843399,0.18181818181818182
gmvp,Q9H237,PORCN,control,31,0.4838709677419355,0.9833333333333333,3.2777452957444506,0.0967741935483871
gmvp,Q9H2U2,PPA2,mito,23,0.6086956521739131,1.0,4.671273335037673,0.13043478260869565
gmvp,Q9H324,ADAMTS10,control,22,0.36363636363636365,0.9553571428571429,2.919552993107924,0.13636363636363635
gmvp,Q9H3H1,TRIT1,mito,11,0.2727272727272727,1.0,2.914872485649973,0.09090909090909091
gmvp,Q9H845,ACAD9,mito,43,0.7209302325581395,0.8790322580645161,1.7765735469601394,0.11627906976744186
gmvp,Q9H9P8,L2HGDH,mito,21,0.7142857142857143,1.0,5.24270812568219,0.047619047619047616
gmvp,Q9HA77,CARS2,mito,11,0.09090909090909091,0.5,-0.5847619062507257,0.09090909090909091
gmvp,Q9HAN9,NMNAT1,control,40,0.975,1.0,3.2444804873753785,0.15
gmvp,Q9HC21,SLC25A19,mito,17,0.7647058823529411,0.8653846153846154,1.656339409631997,0.058823529411764705
gmvp,Q9HCC0,MCCC2,mito,56,0.9642857142857143,0.8611111111111112,1.479863063942736,0.07142857142857142
gmvp,Q9NP58,ABCB6,mito,21,0.38095238095238093,0.8365384615384616,1.1117418361906888,0.047619047619047616
gmvp,Q9NPJ1,MKKS,control,25,0.68,1.0,4.027244916567736,0.2
gmvp,Q9NQ66,PLCB1,control,10,0.2,0.75,1.2494787918624786,0.0
gmvp,Q9NQZ6,ZC4H2,control,29,0.8620689655172413,0.9099999999999999,1.9716294866835193,0.2413793103448276
gmvp,Q9NSE4,IARS2,mito,21,0.2857142857142857,0.9,1.4821095865438108,0.14285714285714285
gmvp,Q9NUD9,PIGV,control,12,0.6666666666666666,0.9375,2.5495389430854667,0.16666666666666666
gmvp,Q9NVS9,PNPO,mito,15,0.9333333333333333,0.9285714285714286,3.2692801429606066,0.3333333333333333
gmvp,Q9NVV4,MTPAP,mito,10,0.2,0.875,1.577999974935592,0.1
gmvp,Q9NWS8,RMND1,mito,19,0.5789473684210527,0.9090909090909091,2.1639773713683965,0.10526315789473684
gmvp,Q9NWW5,CLN6,control,27,0.8518518518518519,0.8152173913043478,1.5159022561811706,0.1111111111111111
gmvp,Q9NYY8,FASTKD2,mito,21,0.14285714285714285,1.0,2.211744200145622,0.047619047619047616
gmvp,Q9NZB8,MOCS1,mito,13,0.3076923076923077,1.0,5.078812659665173,0.0
gmvp,Q9P0W8,SPATA7,control,15,0.2,0.8055555555555556,1.1360174401642726,0.0
gmvp,Q9P2R7,SUCLA2,mito,18,0.5,0.9259259259259259,2.2741138888292443,0.1111111111111111
gmvp,Q9UBC3,DNMT3B,control,28,0.6785714285714286,1.0,6.835238610119982,0.0
gmvp,Q9UBQ7,GRHPR,mito,29,0.7931034482758621,0.8478260869565216,1.640479293790924,0.13793103448275862
gmvp,Q9UBT6,POLK,control,19,0.7894736842105263,0.9166666666666666,1.5208059929911044,0.05263157894736842
gmvp,Q9UBY8,CLN8,control,29,0.8620689655172413,0.79,1.1101911433599347,0.1724137931034483
gmvp,Q9UDR5,AASS,mito,16,0.3125,0.781818181818182,1.2263114749612505,0.125
gmvp,Q9UGM6,WARS2,mito,17,0.5294117647058824,0.9861111111111112,3.266191291186394,0.11764705882352941
gmvp,Q9UHD2,TBK1,control,20,0.3,1.0,2.913244009203992,0.3
gmvp,Q9UHK6,AMACR,mito,10,0.2,1.0,3.3045979263123875,0.1
gmvp,Q9UHN1,POLG2,mito,11,0.18181818181818182,0.8333333333333334,1.852191377316386,0.09090909090909091
gmvp,Q9UI17,DMGDH,mito,11,0.09090909090909091,0.8,1.4774713767271628,0.09090909090909091
gmvp,Q9UK17,KCND3,control,36,0.7222222222222222,0.9846153846153847,2.604821536692253,0.027777777777777776
gmvp,Q9UKA2,FBXL4,mito,27,0.9259259259259259,0.9199999999999999,2.07829961119506,0.25925925925925924
gmvp,Q9UKU7,ACAD8,mito,21,0.6666666666666666,0.8571428571428572,1.6632192426674421,0.19047619047619047
gmvp,Q9UL18,AGO1,control,14,0.9285714285714286,1.0,5.397346939836302,0.07142857142857142
gmvp,Q9ULD0,OGDHL,mito,12,0.25,0.9259259259259258,3.2485875988857895,0.08333333333333333
gmvp,Q9ULL5,PRR12,control,109,0.01834862385321101,0.9299065420560747,1.9664841283012853,0.01834862385321101
gmvp,Q9UM01,SLC7A7,control,20,0.8,0.828125,1.1317529023023114,0.05
gmvp,Q9UM47,NOTCH3,control,340,0.75,0.9650288350634372,3.2717041456429516,0.061764705882352944
gmvp,Q9UMS0,NFU1,mito,13,0.7692307692307693,1.0,2.8902326149273714,0.23076923076923078
gmvp,Q9UNE0,EDAR,control,44,0.8636363636363636,0.7675438596491229,1.0818315508418357,0.09090909090909091
gmvp,Q9UQ90,SPG7,mito,40,0.85,0.8333333333333333,1.7287367557637943,0.05
gmvp,Q9UQD0,SCN8A,control,303,0.8778877887788779,0.9547856126803494,2.60528699201466,0.0165016501650165
gmvp,Q9Y219,JAG2,control,21,0.09523809523809523,0.9736842105263158,2.8138575804554518,0.047619047619047616
gmvp,Q9Y276,BCS1L,mito,42,0.8809523809523809,0.9243243243243243,2.4704309309136896,0.19047619047619047
gmvp,Q9Y2I7,PIKFYVE,control,33,0.030303030303030304,0.84375,1.2262948586921971,0.0
gmvp,Q9Y2Z2,MTO1,mito,10,0.4,1.0,4.962964647847031,0.0
gmvp,Q9Y2Z4,YARS2,mito,15,0.8,0.888888888888889,2.0726562379652083,0.2
gmvp,Q9Y2Z9,COQ6,mito,13,0.38461538461538464,0.9,1.7466304784164948,0.07692307692307693
gmvp,Q9Y375,NDUFAF1,mito,12,0.25,0.9259259259259258,1.219246340769169,0.0
gmvp,Q9Y399,MRPS2,mito,12,0.16666666666666666,1.0,3.553845929956526,0.16666666666666666
gmvp,Q9Y3A0,COQ4,mito,21,0.6666666666666666,0.9183673469387754,2.042997421602312,0.23809523809523808
gmvp,Q9Y3Z3,SAMHD1,control,15,0.7333333333333333,0.9772727272727273,2.9635871229809747,0.06666666666666667
gmvp,Q9Y4W6,AFG3L2,mito,40,0.975,1.0,5.207615630233651,0.075
gmvp,Q9Y5Q3,MAFB,control,27,0.6666666666666666,0.9506172839506173,2.9828073118003195,0.0
gmvp,Q9Y606,PUS1,mito,12,0.4166666666666667,0.9714285714285715,2.857236559116218,0.0
gmvp,Q9Y619,SLC25A15,mito,20,0.8,1.0,7.256505520483939,0.0
gmvp,Q9Y6B7,AP4B1,control,14,0.21428571428571427,1.0,5.286353348277759,0.07142857142857142
